base_path,piece_id,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,corner_4_x,corner_4_y
anita-austvika-lvGBT2gch2Y-unsplash.jpg,0,0.2849034368991852,0.6442682147026062,0.2849154770374298,0.677803635597229,0.23485806584358215,0.6444465517997742,0.2328290045261383,0.678279459476471
anita-austvika-lvGBT2gch2Y-unsplash.jpg,1,0.2407250553369522,0.5088917016983032,0.19745834171772003,0.5685666799545288,0.1509532928466797,0.4800010025501251,0.11618024110794067,0.5372422933578491
anita-austvika-lvGBT2gch2Y-unsplash.jpg,2,0.4284883141517639,0.6007540822029114,0.4250742197036743,0.5305424332618713,0.5341538190841675,0.6020551323890686,0.5338813662528992,0.524131715297699
anita-austvika-lvGBT2gch2Y-unsplash.jpg,3,0.5335386395454407,0.3380473554134369,0.5342901945114136,0.3056693375110626,0.5797887444496155,0.3366878032684326,0.5793188810348511,0.30649709701538086
anita-austvika-lvGBT2gch2Y-unsplash.jpg,4,0.8467170596122742,0.18601557612419128,0.8498958349227905,0.1084490641951561,0.975339949131012,0.18787160515785217,0.975339949131012,0.103452168405056
anita-austvika-lvGBT2gch2Y-unsplash.jpg,5,0.4343598484992981,0.6703463792800903,0.5387489199638367,0.6711212992668152,0.43789491057395935,0.7416062951087952,0.5383160710334778,0.740678071975708
anita-austvika-lvGBT2gch2Y-unsplash.jpg,6,0.3787521421909332,0.41833436489105225,0.45186010003089905,0.418388307094574,0.3771476745605469,0.47125890851020813,0.4573322534561157,0.4717731475830078
anita-austvika-lvGBT2gch2Y-unsplash.jpg,7,0.7253082990646362,0.19693470001220703,0.7252901792526245,0.15775729715824127,0.7769067883491516,0.19713658094406128,0.7769817113876343,0.15977643430233002
anita-austvika-lvGBT2gch2Y-unsplash.jpg,8,0.6498940587043762,0.40436965227127075,0.6514216065406799,0.3220502734184265,0.7720573544502258,0.39934542775154114,0.7718888521194458,0.32417288422584534
anita-austvika-lvGBT2gch2Y-unsplash.jpg,9,0.6271519064903259,0.4056200087070465,0.6224502921104431,0.44710084795951843,0.5618234872817993,0.39946791529655457,0.5553702116012573,0.4437655806541443
