base_path,piece_id,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,corner_4_x,corner_4_y
michail-dementiev-XSDvvDMR4Yg-unsplash.jpg,0,0.09213611483573914,0.10052911937236786,0.16542364656925201,0.10397562384605408,0.09440042823553085,0.14965592324733734,0.1665581613779068,0.14821858704090118
michail-dementiev-XSDvvDMR4Yg-unsplash.jpg,1,0.9768935441970825,0.4810241758823395,0.936308741569519,0.4960577189922333,0.9549736976623535,0.4536689817905426,0.910814642906189,0.46893027424812317
michail-dementiev-XSDvvDMR4Yg-unsplash.jpg,2,0.7415099143981934,0.5923528075218201,0.7447825074195862,0.5493104457855225,0.8093688488006592,0.5934064984321594,0.8093557357788086,0.549340546131134
michail-dementiev-XSDvvDMR4Yg-unsplash.jpg,3,0.2930466830730438,0.5854452848434448,0.4004706144332886,0.5840621590614319,0.28519725799560547,0.6603655815124512,0.4035530090332031,0.6622152328491211
michail-dementiev-XSDvvDMR4Yg-unsplash.jpg,4,0.2086353451013565,0.6633961200714111,0.20867948234081268,0.6870260238647461,0.1683233231306076,0.6637234687805176,0.17036792635917664,0.687882125377655
michail-dementiev-XSDvvDMR4Yg-unsplash.jpg,5,0.6249799132347107,0.15658631920814514,0.5252823233604431,0.15489910542964935,0.6212670803070068,0.085819311439991,0.5233383178710938,0.08607343584299088
michail-dementiev-XSDvvDMR4Yg-unsplash.jpg,6,0.8591080904006958,0.5450361371040344,0.768601655960083,0.5475680828094482,0.8591080904006958,0.48306673765182495,0.7659408450126648,0.48873570561408997
michail-dementiev-XSDvvDMR4Yg-unsplash.jpg,7,0.6584933400154114,0.8505025506019592,0.6585903167724609,0.9063995480537415,0.5783986449241638,0.8507786393165588,0.5741621851921082,0.905300498008728
michail-dementiev-XSDvvDMR4Yg-unsplash.jpg,8,0.9555814862251282,0.9043533205986023,0.9952071905136108,0.9030324220657349,0.9522119164466858,0.9312436580657959,0.9952067732810974,0.9329071044921875
michail-dementiev-XSDvvDMR4Yg-unsplash.jpg,9,0.06299589574337006,0.8162681460380554,0.06839865446090698,0.7675665616989136,0.13989362120628357,0.819643497467041,0.13730867207050323,0.766552746295929
