base_path,piece_id,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,corner_4_x,corner_4_y
cosmic-timetraveler-ik2BN5dI6tE-unsplash.jpg,0,0.3882083594799042,0.35237035155296326,0.4486542344093323,0.31337058544158936,0.43503594398498535,0.3980904221534729,0.4956189692020416,0.36192160844802856
cosmic-timetraveler-ik2BN5dI6tE-unsplash.jpg,1,0.6781522631645203,0.9516153335571289,0.7329913377761841,0.9498214721679688,0.6788773536682129,0.9939417243003845,0.7335642576217651,0.9947620630264282
cosmic-timetraveler-ik2BN5dI6tE-unsplash.jpg,2,0.8823842406272888,0.7702717185020447,0.9204297661781311,0.7532256245613098,0.9060314893722534,0.8005098700523376,0.9408655762672424,0.784027099609375
cosmic-timetraveler-ik2BN5dI6tE-unsplash.jpg,3,0.49110347032546997,0.594371497631073,0.49110347032546997,0.6326326727867126,0.44254636764526367,0.5925263166427612,0.44115039706230164,0.6314023733139038
cosmic-timetraveler-ik2BN5dI6tE-unsplash.jpg,4,0.6043233275413513,0.6893953680992126,0.5569093823432922,0.6657946109771729,0.6385950446128845,0.6496118903160095,0.5864295959472656,0.6278876662254333
cosmic-timetraveler-ik2BN5dI6tE-unsplash.jpg,5,0.1502673178911209,0.4567795991897583,0.10018645972013474,0.4602183401584625,0.1502346694469452,0.4166441559791565,0.1002851203083992,0.4181819260120392
cosmic-timetraveler-ik2BN5dI6tE-unsplash.jpg,6,0.89836585521698,0.06694712489843369,0.9265010952949524,0.035560011863708496,0.9339776635169983,0.09042919427156448,0.964039146900177,0.061731718480587006
cosmic-timetraveler-ik2BN5dI6tE-unsplash.jpg,7,0.07377645373344421,0.479379802942276,0.1293952912092209,0.4788397252559662,0.07122170180082321,0.5228009819984436,0.1275588870048523,0.5249095559120178
cosmic-timetraveler-ik2BN5dI6tE-unsplash.jpg,8,0.021180294454097748,0.008856674656271935,0.14274555444717407,0.009808753617107868,0.03215502202510834,0.10470528155565262,0.14276741445064545,0.10467243194580078
cosmic-timetraveler-ik2BN5dI6tE-unsplash.jpg,9,0.8888381123542786,0.47111767530441284,0.9214091897010803,0.4726373851299286,0.887329638004303,0.49963101744651794,0.9218007326126099,0.5003591775894165
