base_path,piece_id,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,corner_4_x,corner_4_y
billy-huynh-4M1wucdlANA-unsplash.jpg,0,0.3030683100223541,0.38712820410728455,0.34494203329086304,0.448580265045166,0.26808324456214905,0.45866337418556213,0.311127632856369,0.5133141875267029
billy-huynh-4M1wucdlANA-unsplash.jpg,1,0.28077003359794617,0.3670579195022583,0.25239065289497375,0.4270583689212799,0.24225999414920807,0.3274853229522705,0.21170400083065033,0.3844936192035675
billy-huynh-4M1wucdlANA-unsplash.jpg,2,0.2096024602651596,0.6295220255851746,0.20966312289237976,0.6886873245239258,0.17015200853347778,0.6350994110107422,0.1691727191209793,0.6929073333740234
billy-huynh-4M1wucdlANA-unsplash.jpg,3,0.45608949661254883,0.4421098828315735,0.4877335727214813,0.4403776526451111,0.45634064078330994,0.486503005027771,0.48761317133903503,0.48537787795066833
billy-huynh-4M1wucdlANA-unsplash.jpg,4,0.4894976317882538,0.4887702763080597,0.4892710745334625,0.5549822449684143,0.44413504004478455,0.48978927731513977,0.4428389370441437,0.5579844117164612
billy-huynh-4M1wucdlANA-unsplash.jpg,5,0.23937027156352997,0.6982443332672119,0.23921892046928406,0.7534327507019043,0.19788816571235657,0.6962505578994751,0.19973978400230408,0.7540009021759033
billy-huynh-4M1wucdlANA-unsplash.jpg,6,0.479109525680542,0.4864673614501953,0.47808754444122314,0.44739580154418945,0.5043553113937378,0.48542678356170654,0.5036993026733398,0.4480712115764618
billy-huynh-4M1wucdlANA-unsplash.jpg,7,0.35740506649017334,0.1435217708349228,0.32958030700683594,0.1399206519126892,0.35740506649017334,0.10242635011672974,0.33075082302093506,0.10086056590080261
billy-huynh-4M1wucdlANA-unsplash.jpg,8,0.48048198223114014,0.40463218092918396,0.45054376125335693,0.40617331862449646,0.48048198223114014,0.3624728322029114,0.4522055685520172,0.3641904592514038
billy-huynh-4M1wucdlANA-unsplash.jpg,9,0.6857064962387085,0.29619354009628296,0.7067655324935913,0.2961943745613098,0.6854386925697327,0.32785701751708984,0.7061835527420044,0.3277897536754608
