base_path,piece_id,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,corner_4_x,corner_4_y
sid-balachandran-_9a-3NO5KJE-unsplash.jpg,0,0.8811142444610596,0.900657057762146,0.8802822232246399,0.9618982672691345,0.8344634175300598,0.8962374329566956,0.8344064950942993,0.9651855826377869
sid-balachandran-_9a-3NO5KJE-unsplash.jpg,1,0.4480528235435486,0.2267918735742569,0.4236758351325989,0.22958973050117493,0.4480251669883728,0.190093532204628,0.4230932593345642,0.19105513393878937
sid-balachandran-_9a-3NO5KJE-unsplash.jpg,2,0.3271861970424652,0.30028727650642395,0.2693740129470825,0.3038036823272705,0.32718485593795776,0.21039453148841858,0.27088746428489685,0.21619805693626404
sid-balachandran-_9a-3NO5KJE-unsplash.jpg,3,0.21481651067733765,0.9082558155059814,0.15657004714012146,0.9091809391975403,0.21481649577617645,0.8268623352050781,0.15483079850673676,0.8225352764129639
sid-balachandran-_9a-3NO5KJE-unsplash.jpg,4,0.6652330160140991,0.8820370435714722,0.7037613391876221,0.8791965246200562,0.6615277528762817,0.9377488493919373,0.7037613391876221,0.9388231039047241
sid-balachandran-_9a-3NO5KJE-unsplash.jpg,5,0.3076932430267334,0.4778735637664795,0.3077201843261719,0.5377215147018433,0.26947370171546936,0.48257413506507874,0.2691406309604645,0.5403786301612854
sid-balachandran-_9a-3NO5KJE-unsplash.jpg,6,0.6988433599472046,0.2695671319961548,0.730724036693573,0.27118146419525146,0.6998417377471924,0.3184014558792114,0.730724036693573,0.31638333201408386
sid-balachandran-_9a-3NO5KJE-unsplash.jpg,7,0.24105903506278992,0.6051082611083984,0.19834332168102264,0.6015191674232483,0.24125808477401733,0.5359913110733032,0.19762161374092102,0.5412364602088928
sid-balachandran-_9a-3NO5KJE-unsplash.jpg,8,0.3184196650981903,0.589285671710968,0.278466135263443,0.5902181267738342,0.31893160939216614,0.5261462926864624,0.27773159742355347,0.5261725187301636
sid-balachandran-_9a-3NO5KJE-unsplash.jpg,9,0.3598509430885315,0.014525295235216618,0.35993528366088867,0.05743115022778511,0.32790297269821167,0.01503502856940031,0.332069456577301,0.06190226599574089
