base_path,piece_id,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,corner_4_x,corner_4_y
alsu-vershinina--by-Brgr4Ag-unsplash.jpg,0,0.6747924089431763,0.25223854184150696,0.6761525273323059,0.21489714086055756,0.7346729040145874,0.2542630732059479,0.7338215112686157,0.21636180579662323
alsu-vershinina--by-Brgr4Ag-unsplash.jpg,1,0.36392518877983093,0.8163512349128723,0.36070844531059265,0.7732278108596802,0.43244823813438416,0.8162394762039185,0.43244826793670654,0.7733740210533142
alsu-vershinina--by-Brgr4Ag-unsplash.jpg,2,0.8533720374107361,0.6763773560523987,0.8512640595436096,0.7168511152267456,0.7944044470787048,0.6783173084259033,0.7963027954101562,0.7157551050186157
alsu-vershinina--by-Brgr4Ag-unsplash.jpg,3,0.16323092579841614,0.758274495601654,0.15753424167633057,0.7268224954605103,0.21126589179039001,0.7574744820594788,0.21123619377613068,0.7270797491073608
alsu-vershinina--by-Brgr4Ag-unsplash.jpg,4,0.1642652004957199,0.4129047989845276,0.05468916520476341,0.4131147563457489,0.16517575085163116,0.34325045347213745,0.05840553343296051,0.3389109671115875
alsu-vershinina--by-Brgr4Ag-unsplash.jpg,5,0.20015603303909302,0.26848331093788147,0.12150546908378601,0.3002983033657074,0.14186079800128937,0.21515804529190063,0.059938665479421616,0.24980686604976654
alsu-vershinina--by-Brgr4Ag-unsplash.jpg,6,0.8122512102127075,0.2347995638847351,0.7244797945022583,0.23676744103431702,0.8182371258735657,0.17346885800361633,0.7252712845802307,0.17367501556873322
alsu-vershinina--by-Brgr4Ag-unsplash.jpg,7,0.37379372119903564,0.050223980098962784,0.37250128388404846,0.02090189978480339,0.41772207617759705,0.047762736678123474,0.41764041781425476,0.017777925357222557
alsu-vershinina--by-Brgr4Ag-unsplash.jpg,8,0.6632145047187805,0.727730393409729,0.7167561054229736,0.6756870746612549,0.7469109892845154,0.7599080204963684,0.7964574694633484,0.7091129422187805
alsu-vershinina--by-Brgr4Ag-unsplash.jpg,9,0.4002912640571594,0.7895042896270752,0.3310272693634033,0.8204792141914368,0.35565876960754395,0.7405712008476257,0.2746618092060089,0.7722418308258057
