base_path,piece_id,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,corner_4_x,corner_4_y
dhiva-krishna-GRV4ypBKgxE-unsplash.jpg,0,0.26333990693092346,0.3430660665035248,0.2658426761627197,0.272555947303772,0.3672424852848053,0.33740508556365967,0.3672424852848053,0.27244049310684204
dhiva-krishna-GRV4ypBKgxE-unsplash.jpg,1,0.931388795375824,0.434384822845459,0.9335464239120483,0.5145384073257446,0.8058973550796509,0.4321940839290619,0.8065471649169922,0.5160216093063354
dhiva-krishna-GRV4ypBKgxE-unsplash.jpg,2,0.6336112022399902,0.8342164158821106,0.6342586278915405,0.8890929222106934,0.5475879311561584,0.8329150080680847,0.5444040894508362,0.8894690871238708
dhiva-krishna-GRV4ypBKgxE-unsplash.jpg,3,0.8158636689186096,0.4023530185222626,0.7196223139762878,0.39982298016548157,0.8125412464141846,0.3337008059024811,0.7092382907867432,0.33620262145996094
dhiva-krishna-GRV4ypBKgxE-unsplash.jpg,4,0.20342332124710083,0.23711346089839935,0.20418526232242584,0.2706770598888397,0.1603429764509201,0.23652629554271698,0.15620896220207214,0.2674601078033447
dhiva-krishna-GRV4ypBKgxE-unsplash.jpg,5,0.7234044075012207,0.9263187050819397,0.7900483012199402,0.8961805105209351,0.7675545811653137,0.9670688509941101,0.8359853029251099,0.9382842183113098
dhiva-krishna-GRV4ypBKgxE-unsplash.jpg,6,0.7401166558265686,0.6260627508163452,0.7314773797988892,0.5542348027229309,0.8412589430809021,0.6260067820549011,0.8460270762443542,0.5591667294502258
dhiva-krishna-GRV4ypBKgxE-unsplash.jpg,7,0.7824274897575378,0.7586572766304016,0.8343335390090942,0.7576166391372681,0.7872583270072937,0.7892853617668152,0.8343414068222046,0.7903209328651428
dhiva-krishna-GRV4ypBKgxE-unsplash.jpg,8,0.8436271548271179,0.24761304259300232,0.782047688961029,0.24662768840789795,0.8445669412612915,0.20733051002025604,0.7816980481147766,0.2084643393754959
dhiva-krishna-GRV4ypBKgxE-unsplash.jpg,9,0.18596148490905762,0.14444252848625183,0.24699825048446655,0.17667415738105774,0.14192640781402588,0.1850467026233673,0.19952930510044098,0.21587873995304108
