base_path,piece_id,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,corner_4_x,corner_4_y
spencer-davis-ONVA6s03hg8-unsplash.jpg,0,0.3672053813934326,0.6388864517211914,0.3919071555137634,0.6616592407226562,0.35161054134368896,0.6766957640647888,0.377596378326416,0.6990283727645874
spencer-davis-ONVA6s03hg8-unsplash.jpg,1,0.14528439939022064,0.21065381169319153,0.20617374777793884,0.21072052419185638,0.14476673305034637,0.3091255724430084,0.2062140554189682,0.3016652762889862
spencer-davis-ONVA6s03hg8-unsplash.jpg,2,0.36493366956710815,0.8909987807273865,0.397165983915329,0.8936654329299927,0.36452293395996094,0.9413389563560486,0.39762917160987854,0.9380707144737244
spencer-davis-ONVA6s03hg8-unsplash.jpg,3,0.24188263714313507,0.8752965927124023,0.30231884121894836,0.8765847682952881,0.238954097032547,0.9706124067306519,0.30216971039772034,0.9744657278060913
spencer-davis-ONVA6s03hg8-unsplash.jpg,4,0.6336726546287537,0.26367104053497314,0.6916375756263733,0.25937381386756897,0.6336677670478821,0.3462083041667938,0.6934475302696228,0.34259456396102905
spencer-davis-ONVA6s03hg8-unsplash.jpg,5,0.35028332471847534,0.2127382457256317,0.3503767251968384,0.11288118362426758,0.4156912863254547,0.21183054149150848,0.41608941555023193,0.11084967106580734
spencer-davis-ONVA6s03hg8-unsplash.jpg,6,0.24515609443187714,0.3518134653568268,0.24515609443187714,0.4441773593425751,0.1844329684972763,0.34544119238853455,0.18591813743114471,0.443059504032135
spencer-davis-ONVA6s03hg8-unsplash.jpg,7,0.8651812076568604,0.6740558743476868,0.8393538594245911,0.6265864968299866,0.8982807993888855,0.6372585892677307,0.8721126317977905,0.5855070948600769
spencer-davis-ONVA6s03hg8-unsplash.jpg,8,0.6526049375534058,0.6775636672973633,0.7265365123748779,0.6744899749755859,0.6469019055366516,0.7772358655929565,0.7265061736106873,0.7839647531509399
spencer-davis-ONVA6s03hg8-unsplash.jpg,9,0.5458611249923706,0.325476735830307,0.5141522288322449,0.3994666039943695,0.49223843216896057,0.27572542428970337,0.4615005850791931,0.3618553578853607
