base_path,piece_id,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,corner_4_x,corner_4_y
zac-wolff-G_ZbmyzW3I0-unsplash.jpg,0,0.8528141379356384,0.21883578598499298,0.7810755372047424,0.21887460350990295,0.8528141379356384,0.17076116800308228,0.7821223735809326,0.16873273253440857
zac-wolff-G_ZbmyzW3I0-unsplash.jpg,1,0.6729558110237122,0.8598344326019287,0.703018069267273,0.8308908343315125,0.7150066494941711,0.8811029195785522,0.7474125623703003,0.8490731716156006
zac-wolff-G_ZbmyzW3I0-unsplash.jpg,2,0.28477659821510315,0.8981245756149292,0.24986274540424347,0.9143183827400208,0.2578006088733673,0.8746347427368164,0.22470033168792725,0.891228437423706
zac-wolff-G_ZbmyzW3I0-unsplash.jpg,3,0.5486482977867126,0.6706311702728271,0.6461279988288879,0.6747820377349854,0.5495424866676331,0.7343896627426147,0.6413388252258301,0.7327717542648315
zac-wolff-G_ZbmyzW3I0-unsplash.jpg,4,0.19709165394306183,0.6881996989250183,0.19336338341236115,0.7583113312721252,0.08536000549793243,0.6939005255699158,0.09282910078763962,0.7655671834945679
zac-wolff-G_ZbmyzW3I0-unsplash.jpg,5,0.4141159653663635,0.30040156841278076,0.4584881365299225,0.3222784698009491,0.3820869028568268,0.32891425490379333,0.42572474479675293,0.34979936480522156
zac-wolff-G_ZbmyzW3I0-unsplash.jpg,6,0.3039182424545288,0.5319238305091858,0.26750656962394714,0.5562652945518494,0.2697169780731201,0.5067784190177917,0.22902843356132507,0.5277451872825623
zac-wolff-G_ZbmyzW3I0-unsplash.jpg,7,0.40361496806144714,0.41436463594436646,0.4030950367450714,0.44445472955703735,0.3569875955581665,0.4160379469394684,0.35865676403045654,0.4466526210308075
zac-wolff-G_ZbmyzW3I0-unsplash.jpg,8,0.756418764591217,0.7956129908561707,0.8259004354476929,0.7967594861984253,0.7559815645217896,0.8439851403236389,0.8263208866119385,0.8459122776985168
zac-wolff-G_ZbmyzW3I0-unsplash.jpg,9,0.18285146355628967,0.5241571068763733,0.18317440152168274,0.5957936644554138,0.07394784688949585,0.5277519822120667,0.07388626784086227,0.5950896143913269
