base_path,piece_id,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,corner_4_x,corner_4_y
max-bohme-2rfwvwu3VDs-unsplash.jpg,0,0.5440628528594971,0.7848876118659973,0.6274735331535339,0.7844043374061584,0.5387920141220093,0.84200519323349,0.6263729929924011,0.8409676551818848
max-bohme-2rfwvwu3VDs-unsplash.jpg,1,0.33128970861434937,0.4110170304775238,0.33138975501060486,0.46773645281791687,0.2467823475599289,0.4108565151691437,0.25451892614364624,0.469898521900177
max-bohme-2rfwvwu3VDs-unsplash.jpg,2,0.9141308069229126,0.3139096796512604,0.9143496751785278,0.2662389576435089,0.9838032126426697,0.3111678659915924,0.9810646176338196,0.2688201367855072
max-bohme-2rfwvwu3VDs-unsplash.jpg,3,0.2690519094467163,0.6814802289009094,0.24184542894363403,0.6545793414115906,0.30772915482521057,0.6609625220298767,0.27945855259895325,0.6347863674163818
max-bohme-2rfwvwu3VDs-unsplash.jpg,4,0.07679440081119537,0.834688127040863,0.1314275711774826,0.8356606960296631,0.07708293944597244,0.8700140714645386,0.1314275562763214,0.8708608150482178
max-bohme-2rfwvwu3VDs-unsplash.jpg,5,0.3739127814769745,0.5439164042472839,0.3723679184913635,0.5815967321395874,0.3177967071533203,0.543246865272522,0.3170430064201355,0.5796106457710266
max-bohme-2rfwvwu3VDs-unsplash.jpg,6,0.21920695900917053,0.2973860502243042,0.21371182799339294,0.22632887959480286,0.3233715891838074,0.30188629031181335,0.3234860599040985,0.22817881405353546
max-bohme-2rfwvwu3VDs-unsplash.jpg,7,0.2029501050710678,0.7014967799186707,0.14134064316749573,0.700678825378418,0.202961727976799,0.6599615812301636,0.1386975795030594,0.6615719199180603
max-bohme-2rfwvwu3VDs-unsplash.jpg,8,0.6658381819725037,0.26500141620635986,0.7147379517555237,0.265407919883728,0.6645618081092834,0.30056652426719666,0.7175980806350708,0.2991650700569153
max-bohme-2rfwvwu3VDs-unsplash.jpg,9,0.7577283382415771,0.4855124056339264,0.6893193125724792,0.4831969738006592,0.7562447786331177,0.4374043047428131,0.6928336024284363,0.4377959370613098
