base_path,piece_id,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,corner_4_x,corner_4_y
lucas-miguel-UY7R1QhCJ3c-unsplash.jpg,0,0.06108296290040016,0.21326935291290283,0.06108890846371651,0.25361841917037964,0.009791589342057705,0.211603581905365,0.010137601755559444,0.25442904233932495
lucas-miguel-UY7R1QhCJ3c-unsplash.jpg,1,0.41958075761795044,0.726422131061554,0.45442306995391846,0.7432745099067688,0.3965100646018982,0.7533316612243652,0.4321659505367279,0.7716408967971802
lucas-miguel-UY7R1QhCJ3c-unsplash.jpg,2,0.4405048191547394,0.18432745337486267,0.44081592559814453,0.12780681252479553,0.507023811340332,0.1830347627401352,0.5070305466651917,0.13024547696113586
lucas-miguel-UY7R1QhCJ3c-unsplash.jpg,3,0.29274943470954895,0.7592588663101196,0.2991045117378235,0.6604241132736206,0.41128185391426086,0.7549837231636047,0.41680026054382324,0.6629142761230469
lucas-miguel-UY7R1QhCJ3c-unsplash.jpg,4,0.3073556125164032,0.12071942538022995,0.34047019481658936,0.13614845275878906,0.28897571563720703,0.14607909321784973,0.3228483498096466,0.16256241500377655
lucas-miguel-UY7R1QhCJ3c-unsplash.jpg,5,0.20928828418254852,0.5333213806152344,0.12397492676973343,0.5326420068740845,0.20717786252498627,0.4687134027481079,0.12544292211532593,0.46511614322662354
lucas-miguel-UY7R1QhCJ3c-unsplash.jpg,6,0.6329768300056458,0.910747766494751,0.6328586339950562,0.9732141494750977,0.5629100203514099,0.9119622707366943,0.5622225403785706,0.9704246520996094
lucas-miguel-UY7R1QhCJ3c-unsplash.jpg,7,0.04059061035513878,0.4042968451976776,0.041400376707315445,0.3305140435695648,0.13578543066978455,0.4024299383163452,0.1361192911863327,0.3292475938796997
lucas-miguel-UY7R1QhCJ3c-unsplash.jpg,8,0.9081417918205261,0.4173939824104309,0.9067779183387756,0.3857196271419525,0.9516722559928894,0.41948285698890686,0.9519307613372803,0.38597825169563293
lucas-miguel-UY7R1QhCJ3c-unsplash.jpg,9,0.09758977591991425,0.4847758412361145,0.04412401095032692,0.48393914103507996,0.09761528670787811,0.44301867485046387,0.04443543776869774,0.44225013256073
